Date,Reach,Sentiment
29-Sep-2022 12:12PM,26919576,Positive
29-Sep-2022 12:02PM,0,Positive
29-Sep-2022 11:53AM,61259,Positive
29-Sep-2022 11:42AM,0,Positive
29-Sep-2022 11:41AM,159,Neutral
29-Sep-2022 11:32AM,1723,Neutral
29-Sep-2022 11:24AM,0,Neutral
29-Sep-2022 11:14AM,187,Neutral
29-Sep-2022 11:13AM,265,Neutral
29-Sep-2022 11:08AM,265,Neutral
29-Sep-2022 11:07AM,265,Negative
29-Sep-2022 10:48AM,435697,Neutral
29-Sep-2022 10:47AM,264,Negative
29-Sep-2022 10:39AM,265,Negative
29-Sep-2022 10:33AM,1,Neutral
29-Sep-2022 10:23AM,1226,Negative
29-Sep-2022 10:15AM,187477,Neutral
29-Sep-2022 10:14AM,0,Positive
29-Sep-2022 10:10AM,0,Positive
29-Sep-2022 10:06AM,0,Positive
29-Sep-2022 09:59AM,1893590,Neutral
29-Sep-2022 09:54AM,0,Neutral
29-Sep-2022 09:49AM,94,Positive
29-Sep-2022 09:48AM,0,Neutral
29-Sep-2022 09:41AM,0,Neutral
29-Sep-2022 09:41AM,265,Neutral
29-Sep-2022 09:40AM,265,Negative
29-Sep-2022 09:39AM,265,Neutral
29-Sep-2022 09:31AM,782,Neutral
29-Sep-2022 09:28AM,1170,Neutral
29-Sep-2022 09:18AM,2190,Positive
29-Sep-2022 09:18AM,87,Neutral
29-Sep-2022 09:09AM,0,Neutral
29-Sep-2022 09:02AM,486,Neutral
29-Sep-2022 08:54AM,0,Positive
29-Sep-2022 08:50AM,33,Neutral
29-Sep-2022 08:50AM,0,Positive
29-Sep-2022 08:39AM,0,Neutral
29-Sep-2022 08:26AM,479,Positive
29-Sep-2022 08:24AM,0,Neutral
29-Sep-2022 08:24AM,10,Negative
29-Sep-2022 08:15AM,463,Positive
29-Sep-2022 07:47AM,388,Negative
29-Sep-2022 07:28AM,0,Neutral
29-Sep-2022 07:14AM,67545,Neutral
29-Sep-2022 07:00AM,3,Positive
29-Sep-2022 06:48AM,0,Neutral
29-Sep-2022 06:33AM,0,Neutral
29-Sep-2022 05:22AM,1,Neutral
29-Sep-2022 05:22AM,4714284,Neutral
29-Sep-2022 05:11AM,44,Negative
29-Sep-2022 04:52AM,3,Negative
29-Sep-2022 04:47AM,1,Neutral
29-Sep-2022 04:13AM,1067,Neutral
29-Sep-2022 04:10AM,67,Neutral
29-Sep-2022 03:45AM,157,Positive
29-Sep-2022 02:41AM,15989,Neutral
29-Sep-2022 02:39AM,128801,Neutral
29-Sep-2022 02:35AM,84,Neutral
29-Sep-2022 02:24AM,25,Neutral
29-Sep-2022 02:20AM,15,Positive
29-Sep-2022 02:06AM,36,Neutral
29-Sep-2022 02:03AM,12,Negative
29-Sep-2022 01:59AM,37,Neutral
29-Sep-2022 01:55AM,4692735,Neutral
29-Sep-2022 01:12AM,1141,Negative
29-Sep-2022 01:00AM,1170916,Neutral
29-Sep-2022 12:22AM,56220,Neutral
28-Sep-2022 11:59PM,22853709,Positive
28-Sep-2022 11:50PM,325,Neutral
28-Sep-2022 11:48PM,2214,Neutral
28-Sep-2022 11:44PM,386925,Neutral
28-Sep-2022 11:08PM,10,Negative
28-Sep-2022 11:08PM,10,Negative
28-Sep-2022 10:58PM,9732,Positive
28-Sep-2022 10:56PM,3185,Positive
28-Sep-2022 10:56PM,4535,Positive
28-Sep-2022 10:56PM,7979,Positive
28-Sep-2022 10:56PM,8642,Positive
28-Sep-2022 10:56PM,13441,Positive
28-Sep-2022 10:56PM,1750,Positive
28-Sep-2022 10:56PM,2176,Positive
28-Sep-2022 10:52PM,3062,Negative
28-Sep-2022 10:49PM,0,Negative
28-Sep-2022 10:48PM,14709,Positive
28-Sep-2022 10:48PM,9729,Positive
28-Sep-2022 10:38PM,2,Neutral
28-Sep-2022 10:36PM,16436327,Neutral
28-Sep-2022 10:31PM,198,Neutral
28-Sep-2022 10:26PM,365,Negative
28-Sep-2022 10:04PM,5475,Negative
28-Sep-2022 10:04PM,5475,Negative
28-Sep-2022 09:38PM,25,Neutral
28-Sep-2022 09:37PM,77,Neutral
28-Sep-2022 09:33PM,102,Neutral
28-Sep-2022 09:32PM,54,Neutral
28-Sep-2022 09:25PM,4431,Positive
28-Sep-2022 09:21PM,265,Negative
28-Sep-2022 09:20PM,265,Negative
28-Sep-2022 09:20PM,265,Negative
28-Sep-2022 09:19PM,265,Neutral
28-Sep-2022 09:18PM,265,Neutral
28-Sep-2022 09:16PM,265,Negative
28-Sep-2022 09:15PM,265,Negative
28-Sep-2022 09:04PM,265,Neutral
28-Sep-2022 09:04PM,68772,Neutral
28-Sep-2022 09:02PM,265,Negative
28-Sep-2022 08:45PM,19,Negative
28-Sep-2022 08:40PM,596914,Positive
28-Sep-2022 08:39PM,85,Neutral
28-Sep-2022 08:36PM,43,Positive
28-Sep-2022 08:33PM,179,Neutral
28-Sep-2022 08:26PM,11,Positive
28-Sep-2022 08:22PM,674834,Neutral
28-Sep-2022 08:15PM,36,Neutral
28-Sep-2022 08:13PM,437,Neutral
28-Sep-2022 08:11PM,427,Neutral
28-Sep-2022 08:07PM,264,Negative
28-Sep-2022 08:06PM,264,Negative
28-Sep-2022 07:50PM,15017,Positive
28-Sep-2022 07:49PM,264,Negative
28-Sep-2022 07:47PM,909,Neutral
28-Sep-2022 07:47PM,8964,Neutral
28-Sep-2022 07:46PM,68772,Neutral
28-Sep-2022 07:22PM,37,Positive
28-Sep-2022 07:19PM,264,Negative
28-Sep-2022 07:11PM,11388,Neutral
28-Sep-2022 07:11PM,56372,Neutral
28-Sep-2022 07:10PM,25527551,Neutral
28-Sep-2022 07:07PM,526947,Positive
28-Sep-2022 07:00PM,237,Neutral
28-Sep-2022 07:00PM,171685,Neutral
28-Sep-2022 06:58PM,655,Neutral
28-Sep-2022 06:56PM,80,Positive
28-Sep-2022 06:46PM,3710,Neutral
28-Sep-2022 06:33PM,551734,Positive
28-Sep-2022 06:19PM,9,Negative
28-Sep-2022 06:18PM,51918,Neutral
28-Sep-2022 06:14PM,2,Positive
28-Sep-2022 06:10PM,1794,Neutral
28-Sep-2022 06:05PM,2987,Positive
28-Sep-2022 06:05PM,472,Neutral
28-Sep-2022 06:00PM,40,Neutral
28-Sep-2022 05:56PM,18639,Positive
28-Sep-2022 05:56PM,15989,Neutral
28-Sep-2022 05:56PM,14982881,Positive
28-Sep-2022 05:52PM,9889325,Neutral
28-Sep-2022 05:43PM,174,Neutral
28-Sep-2022 05:39PM,1028,Positive
28-Sep-2022 05:38PM,1825,Positive
28-Sep-2022 05:36PM,739,Positive
28-Sep-2022 05:36PM,2020,Positive
28-Sep-2022 05:36PM,284,Positive
28-Sep-2022 05:34PM,170,Positive
28-Sep-2022 05:34PM,121,Positive
28-Sep-2022 05:34PM,207,Neutral
28-Sep-2022 05:34PM,434,Positive
28-Sep-2022 05:34PM,139,Positive
28-Sep-2022 05:33PM,1618,Neutral
28-Sep-2022 05:33PM,191,Positive
28-Sep-2022 05:16PM,32965,Neutral
28-Sep-2022 05:16PM,706,Neutral
28-Sep-2022 05:16PM,32965,Neutral
28-Sep-2022 05:16PM,32965,Neutral
28-Sep-2022 05:16PM,32965,Neutral
28-Sep-2022 05:14PM,301,Neutral
28-Sep-2022 05:08PM,149,Neutral
28-Sep-2022 04:45PM,749,Neutral
28-Sep-2022 04:43PM,235,Neutral
28-Sep-2022 04:40PM,35,Positive
28-Sep-2022 04:38PM,1293305,Neutral
28-Sep-2022 04:37PM,1770,Positive
28-Sep-2022 04:35PM,265,Positive
28-Sep-2022 04:32PM,593,Neutral
28-Sep-2022 04:31PM,287,Neutral
28-Sep-2022 04:27PM,12670,Negative
28-Sep-2022 04:22PM,3317,Positive
28-Sep-2022 04:21PM,243414,Neutral
28-Sep-2022 04:19PM,15852930,Neutral
28-Sep-2022 04:19PM,265,Negative
28-Sep-2022 04:14PM,2034194,Neutral
28-Sep-2022 04:11PM,601,Neutral
28-Sep-2022 04:11PM,157155,Neutral
28-Sep-2022 04:08PM,265,Neutral
28-Sep-2022 04:08PM,276,Positive
28-Sep-2022 04:08PM,479,Positive
28-Sep-2022 04:07PM,110,Positive
28-Sep-2022 04:03PM,265,Neutral
28-Sep-2022 04:02PM,45356,Neutral
28-Sep-2022 03:58PM,7925,Positive
28-Sep-2022 03:56PM,265,Negative
28-Sep-2022 03:55PM,29,Neutral
28-Sep-2022 03:54PM,265,Neutral
28-Sep-2022 03:51PM,76,Neutral
28-Sep-2022 03:32PM,1577,Neutral
28-Sep-2022 03:29PM,2372914,Neutral
28-Sep-2022 03:29PM,42,Positive
28-Sep-2022 03:15PM,2323,Neutral
28-Sep-2022 03:13PM,14982881,Neutral
28-Sep-2022 03:06PM,4,Positive
28-Sep-2022 03:04PM,17482051,Neutral
28-Sep-2022 02:54PM,3471,Positive
28-Sep-2022 02:51PM,133,Neutral
28-Sep-2022 02:43PM,32695,Neutral
28-Sep-2022 02:42PM,9729,Positive
28-Sep-2022 02:42PM,92502,Positive
28-Sep-2022 02:40PM,170,Positive
28-Sep-2022 02:30PM,19,Positive
28-Sep-2022 02:25PM,11759,Positive
28-Sep-2022 02:20PM,76199,Neutral
28-Sep-2022 02:18PM,341,Neutral
28-Sep-2022 02:16PM,104,Positive
28-Sep-2022 02:15PM,108,Positive
28-Sep-2022 02:15PM,814,Positive
28-Sep-2022 02:15PM,584,Positive
28-Sep-2022 02:15PM,735,Positive
28-Sep-2022 02:15PM,173,Positive
28-Sep-2022 02:15PM,130,Neutral
28-Sep-2022 02:15PM,326,Neutral
28-Sep-2022 02:15PM,183,Positive
28-Sep-2022 02:15PM,1133,Positive
28-Sep-2022 02:15PM,3306,Neutral
28-Sep-2022 02:07PM,58,Positive
28-Sep-2022 01:54PM,12,Neutral
28-Sep-2022 01:53PM,51,Positive
28-Sep-2022 01:53PM,46,Positive
28-Sep-2022 01:37PM,298138,Neutral
28-Sep-2022 01:36PM,2447,Neutral
28-Sep-2022 01:27PM,144,Neutral
28-Sep-2022 01:24PM,89,Negative
28-Sep-2022 12:57PM,190,Neutral
28-Sep-2022 12:43PM,66,Neutral
28-Sep-2022 12:40PM,145,Neutral
28-Sep-2022 12:37PM,10,Neutral
28-Sep-2022 12:36PM,629,Positive
28-Sep-2022 12:36PM,722,Positive
28-Sep-2022 12:28PM,276,Positive
28-Sep-2022 12:27PM,704,Positive
28-Sep-2022 12:27PM,655,Positive
28-Sep-2022 12:26PM,707,Positive
28-Sep-2022 12:26PM,1006,Positive
28-Sep-2022 12:24PM,2086,Positive
28-Sep-2022 12:23PM,387,Neutral
28-Sep-2022 12:23PM,1142,Neutral
28-Sep-2022 12:22PM,877,Neutral
28-Sep-2022 12:17PM,23142,Neutral
28-Sep-2022 12:14PM,1518,Neutral
28-Sep-2022 12:13PM,5523,Neutral
28-Sep-2022 12:12PM,268671,Neutral
28-Sep-2022 12:04PM,131458,Neutral
28-Sep-2022 12:04PM,32839,Neutral
28-Sep-2022 12:01PM,795409,Neutral
28-Sep-2022 12:00PM,392,Neutral
28-Sep-2022 11:55AM,43902894,Positive
28-Sep-2022 11:49AM,480,Neutral
28-Sep-2022 11:47AM,1672,Positive
28-Sep-2022 11:30AM,247357,Positive
28-Sep-2022 10:56AM,16,Neutral
28-Sep-2022 10:55AM,22,Neutral
28-Sep-2022 10:31AM,10313636,Neutral
28-Sep-2022 09:59AM,64,Neutral
28-Sep-2022 09:45AM,9,Neutral
28-Sep-2022 09:43AM,60855,Neutral
28-Sep-2022 09:07AM,156,Positive
28-Sep-2022 08:21AM,5306220,Neutral
28-Sep-2022 07:48AM,2,Neutral
28-Sep-2022 07:22AM,16678649,Neutral
28-Sep-2022 07:08AM,111,Neutral
28-Sep-2022 07:05AM,33590222,Neutral
28-Sep-2022 05:52AM,5143,Neutral
28-Sep-2022 05:40AM,710,Neutral
28-Sep-2022 05:39AM,15017,Neutral
28-Sep-2022 05:30AM,819231,Positive
28-Sep-2022 04:40AM,0,Neutral
28-Sep-2022 03:37AM,0,Neutral
28-Sep-2022 03:30AM,0,Neutral
28-Sep-2022 02:19AM,0,Neutral
28-Sep-2022 01:36AM,35,Neutral
28-Sep-2022 12:40AM,0,Neutral
27-Sep-2022 11:42PM,0,Neutral
27-Sep-2022 11:35PM,1562,Neutral
27-Sep-2022 10:47PM,2,Positive
27-Sep-2022 10:43PM,265,Neutral
27-Sep-2022 10:40PM,264,Neutral
27-Sep-2022 10:40PM,264,Neutral
27-Sep-2022 10:40PM,264,Neutral
27-Sep-2022 10:39PM,13,Neutral
27-Sep-2022 10:38PM,264,Neutral
27-Sep-2022 10:37PM,264,Neutral
27-Sep-2022 10:37PM,264,Neutral
27-Sep-2022 10:29PM,264,Negative
27-Sep-2022 10:28PM,0,Neutral
27-Sep-2022 10:26PM,264,Negative
27-Sep-2022 10:26PM,264,Negative
27-Sep-2022 10:25PM,264,Negative
27-Sep-2022 10:24PM,264,Negative
27-Sep-2022 10:22PM,264,Negative
27-Sep-2022 10:19PM,264,Negative
27-Sep-2022 10:17PM,264,Negative
27-Sep-2022 10:05PM,0,Neutral
27-Sep-2022 09:54PM,0,Neutral
27-Sep-2022 09:17PM,0,Neutral
27-Sep-2022 09:15PM,0,Neutral
27-Sep-2022 09:04PM,0,Neutral
27-Sep-2022 09:04PM,0,Neutral
27-Sep-2022 08:47PM,735,Neutral
27-Sep-2022 08:24PM,1280,Negative
27-Sep-2022 08:07PM,0,Neutral
27-Sep-2022 07:53PM,11,Positive
27-Sep-2022 07:40PM,0,Positive
27-Sep-2022 07:18PM,47,Neutral
27-Sep-2022 06:45PM,0,Neutral
27-Sep-2022 06:41PM,3,Neutral
27-Sep-2022 06:24PM,0,Neutral
27-Sep-2022 06:10PM,5259,Neutral
27-Sep-2022 06:10PM,126,Neutral
27-Sep-2022 06:02PM,155,Neutral
27-Sep-2022 05:48PM,0,Neutral
27-Sep-2022 05:42PM,126,Neutral
27-Sep-2022 05:34PM,0,Neutral
27-Sep-2022 05:06PM,0,Neutral
27-Sep-2022 04:38PM,0,Neutral
27-Sep-2022 04:27PM,898,Positive
27-Sep-2022 04:11PM,0,Neutral
27-Sep-2022 04:09PM,0,Neutral
27-Sep-2022 04:01PM,43,Not Rated
27-Sep-2022 03:51PM,0,Neutral
27-Sep-2022 03:41PM,35,Neutral
27-Sep-2022 03:30PM,34,Neutral
27-Sep-2022 03:04PM,0,Neutral
27-Sep-2022 03:04PM,0,Neutral
27-Sep-2022 02:49PM,0,Neutral
27-Sep-2022 02:48PM,0,Neutral
27-Sep-2022 02:41PM,0,Neutral
27-Sep-2022 02:31PM,116,Neutral
27-Sep-2022 02:18PM,0,Positive
27-Sep-2022 02:17PM,0,Neutral
27-Sep-2022 02:09PM,0,Neutral
27-Sep-2022 01:17PM,0,Neutral
27-Sep-2022 01:16PM,0,Neutral
27-Sep-2022 12:42PM,0,Neutral
27-Sep-2022 12:42PM,0,Positive
27-Sep-2022 12:32PM,0,Positive
27-Sep-2022 12:29PM,8,Neutral
27-Sep-2022 12:26PM,0,Neutral
27-Sep-2022 11:55AM,0,Neutral
27-Sep-2022 11:49AM,0,Neutral
27-Sep-2022 11:47AM,265,Neutral
27-Sep-2022 11:44AM,265,Negative
27-Sep-2022 11:42AM,265,Negative
27-Sep-2022 11:41AM,58,Positive
27-Sep-2022 11:05AM,0,Negative
27-Sep-2022 10:58AM,0,Positive
27-Sep-2022 10:39AM,141,Positive
27-Sep-2022 10:36AM,0,Positive
27-Sep-2022 10:28AM,0,Positive
27-Sep-2022 10:23AM,0,Neutral
27-Sep-2022 10:19AM,26,Positive
27-Sep-2022 10:10AM,0,Neutral
27-Sep-2022 10:02AM,0,Neutral
27-Sep-2022 08:48AM,2590,Neutral
27-Sep-2022 08:31AM,0,Neutral
27-Sep-2022 08:16AM,4,Positive
27-Sep-2022 07:34AM,0,Positive
27-Sep-2022 07:15AM,548,Neutral
27-Sep-2022 07:04AM,548,Neutral
27-Sep-2022 06:47AM,548,Positive
27-Sep-2022 06:40AM,548,Positive
27-Sep-2022 05:29AM,982,Neutral
27-Sep-2022 04:22AM,0,Positive
27-Sep-2022 02:07AM,188,Neutral
27-Sep-2022 01:59AM,0,Neutral
27-Sep-2022 01:28AM,0,Neutral
27-Sep-2022 12:58AM,17,Positive
27-Sep-2022 12:29AM,219,Positive
27-Sep-2022 12:19AM,1462,Positive
27-Sep-2022 12:17AM,0,Negative
27-Sep-2022 12:16AM,14,Neutral
27-Sep-2022 12:03AM,38,Neutral
27-Sep-2022 12:02AM,17130,Neutral
26-Sep-2022 11:57PM,16436327,Positive
26-Sep-2022 11:54PM,0,Neutral
26-Sep-2022 11:29PM,68,Neutral
26-Sep-2022 11:28PM,0,Neutral
26-Sep-2022 11:14PM,4892,Positive
26-Sep-2022 11:11PM,1,Negative
26-Sep-2022 10:59PM,2892,Neutral
26-Sep-2022 10:29PM,603645,Positive
26-Sep-2022 10:22PM,144,Positive
26-Sep-2022 10:22PM,144,Positive
26-Sep-2022 10:21PM,144,Positive
26-Sep-2022 10:21PM,144,Positive
26-Sep-2022 10:21PM,144,Neutral
26-Sep-2022 10:18PM,548,Neutral
26-Sep-2022 10:17PM,18639,Neutral
26-Sep-2022 10:04PM,330,Neutral
26-Sep-2022 09:58PM,0,Neutral
26-Sep-2022 09:50PM,17,Positive
26-Sep-2022 09:43PM,1603,Neutral
26-Sep-2022 09:43PM,1603,Positive
26-Sep-2022 09:34PM,0,Positive
26-Sep-2022 09:23PM,5026,Positive
26-Sep-2022 09:14PM,265,Negative
26-Sep-2022 09:07PM,271,Neutral
26-Sep-2022 09:05PM,264,Negative
26-Sep-2022 09:05PM,264,Negative
26-Sep-2022 08:40PM,331719,Positive
26-Sep-2022 08:03PM,19889,Neutral
26-Sep-2022 08:03PM,3658,Neutral
26-Sep-2022 08:03PM,17615,Neutral
26-Sep-2022 08:03PM,427,Neutral
26-Sep-2022 08:03PM,79071,Neutral
26-Sep-2022 08:03PM,10327,Neutral
26-Sep-2022 07:59PM,0,Neutral
26-Sep-2022 07:51PM,1,Positive
26-Sep-2022 07:40PM,3046,Neutral
26-Sep-2022 07:37PM,0,Positive
26-Sep-2022 07:23PM,372,Neutral
26-Sep-2022 07:17PM,0,Negative
26-Sep-2022 07:16PM,2,Positive
26-Sep-2022 07:11PM,192274,Neutral
26-Sep-2022 06:52PM,173,Positive
26-Sep-2022 06:49PM,175,Positive
26-Sep-2022 06:41PM,0,Neutral
26-Sep-2022 06:41PM,4516,Neutral
26-Sep-2022 06:38PM,371306,Neutral
26-Sep-2022 06:36PM,467,Positive
26-Sep-2022 06:35PM,179,Positive
26-Sep-2022 06:35PM,192,Positive
26-Sep-2022 06:35PM,213,Positive
26-Sep-2022 06:35PM,142,Positive
26-Sep-2022 06:35PM,1723,Positive
26-Sep-2022 06:34PM,999,Neutral
26-Sep-2022 06:34PM,113,Positive
26-Sep-2022 06:33PM,207,Positive
26-Sep-2022 06:33PM,134,Positive
26-Sep-2022 06:33PM,501,Positive
26-Sep-2022 06:33PM,772,Neutral
26-Sep-2022 06:33PM,1241,Positive
26-Sep-2022 06:33PM,1011,Positive
26-Sep-2022 06:33PM,128,Positive
26-Sep-2022 06:33PM,1017,Positive
26-Sep-2022 06:33PM,1113,Positive
26-Sep-2022 06:32PM,886,Positive
26-Sep-2022 06:32PM,636,Positive
26-Sep-2022 06:32PM,2411,Positive
26-Sep-2022 06:32PM,522,Neutral
26-Sep-2022 06:32PM,1000,Positive
26-Sep-2022 06:32PM,4517,Neutral
26-Sep-2022 06:32PM,233,Neutral
26-Sep-2022 06:32PM,139,Positive
26-Sep-2022 06:32PM,219,Positive
26-Sep-2022 06:32PM,1074,Positive
26-Sep-2022 06:31PM,120,Positive
26-Sep-2022 06:31PM,290,Neutral
26-Sep-2022 06:31PM,815,Positive
26-Sep-2022 06:31PM,353,Positive
26-Sep-2022 06:31PM,218,Positive
26-Sep-2022 06:31PM,172,Positive
26-Sep-2022 06:31PM,109,Positive
26-Sep-2022 06:31PM,4509,Positive
26-Sep-2022 06:31PM,662,Positive
26-Sep-2022 06:31PM,106,Positive
26-Sep-2022 06:31PM,198,Positive
26-Sep-2022 06:31PM,754,Positive
26-Sep-2022 06:31PM,1055,Positive
26-Sep-2022 06:31PM,213,Positive
26-Sep-2022 06:30PM,499,Positive
26-Sep-2022 06:30PM,359,Positive
26-Sep-2022 06:30PM,1892,Positive
26-Sep-2022 06:30PM,1415,Positive
26-Sep-2022 06:30PM,1026,Positive
26-Sep-2022 06:30PM,109,Positive
26-Sep-2022 06:30PM,289,Positive
26-Sep-2022 06:30PM,1831,Positive
26-Sep-2022 06:30PM,863,Positive
26-Sep-2022 06:30PM,101,Positive
26-Sep-2022 06:30PM,716,Positive
26-Sep-2022 06:30PM,196,Neutral
26-Sep-2022 06:30PM,1108,Neutral
26-Sep-2022 06:30PM,933,Positive
26-Sep-2022 06:30PM,597,Positive
26-Sep-2022 06:30PM,518,Positive
26-Sep-2022 06:30PM,1456,Positive
26-Sep-2022 06:30PM,348,Positive
26-Sep-2022 06:30PM,354,Neutral
26-Sep-2022 06:30PM,3312,Neutral
26-Sep-2022 06:30PM,255,Positive
26-Sep-2022 06:30PM,731,Positive
26-Sep-2022 06:30PM,366,Positive
26-Sep-2022 06:28PM,0,Positive
26-Sep-2022 06:28PM,15363,Positive
26-Sep-2022 06:25PM,64,Positive
26-Sep-2022 06:14PM,84,Neutral
26-Sep-2022 06:10PM,3716,Positive
26-Sep-2022 06:08PM,4676,Neutral
26-Sep-2022 06:05PM,1107,Neutral
26-Sep-2022 06:05PM,143,Positive
26-Sep-2022 05:49PM,212,Neutral
26-Sep-2022 05:41PM,164,Neutral
26-Sep-2022 05:32PM,615,Positive
26-Sep-2022 05:32PM,529,Positive
26-Sep-2022 05:32PM,318,Positive
26-Sep-2022 05:32PM,2293,Positive
26-Sep-2022 05:31PM,481,Positive
26-Sep-2022 05:31PM,215,Positive
26-Sep-2022 05:30PM,629,Positive
26-Sep-2022 05:30PM,1249,Positive
26-Sep-2022 05:30PM,214,Positive
26-Sep-2022 05:29PM,276,Positive
26-Sep-2022 05:29PM,116,Positive
26-Sep-2022 05:29PM,132,Positive
26-Sep-2022 05:29PM,251,Positive
26-Sep-2022 05:28PM,781,Positive
26-Sep-2022 05:28PM,493,Positive
26-Sep-2022 05:28PM,116,Positive
26-Sep-2022 05:28PM,106,Neutral
26-Sep-2022 05:28PM,296,Positive
26-Sep-2022 05:28PM,129,Neutral
26-Sep-2022 05:28PM,1121,Positive
26-Sep-2022 05:28PM,857,Positive
26-Sep-2022 05:28PM,188,Positive
26-Sep-2022 05:28PM,1033,Positive
26-Sep-2022 05:28PM,111,Neutral
26-Sep-2022 05:28PM,155,Neutral
26-Sep-2022 05:28PM,1109,Positive
26-Sep-2022 05:27PM,631,Positive
26-Sep-2022 05:27PM,493,Positive
26-Sep-2022 05:27PM,93,Neutral
26-Sep-2022 05:27PM,1155,Positive
26-Sep-2022 05:27PM,6,Neutral
26-Sep-2022 05:27PM,834,Positive
26-Sep-2022 05:27PM,604,Positive
26-Sep-2022 05:27PM,112,Positive
26-Sep-2022 05:27PM,499,Positive
26-Sep-2022 05:27PM,568,Positive
26-Sep-2022 05:27PM,336,Neutral
26-Sep-2022 05:27PM,1046,Positive
26-Sep-2022 05:27PM,107,Positive
26-Sep-2022 05:27PM,1513,Positive
26-Sep-2022 05:27PM,852,Neutral
26-Sep-2022 05:27PM,162,Positive
26-Sep-2022 05:27PM,138,Neutral
26-Sep-2022 05:26PM,712,Positive
26-Sep-2022 05:26PM,581,Positive
26-Sep-2022 05:26PM,151,Positive
26-Sep-2022 05:26PM,791,Positive
26-Sep-2022 05:26PM,583,Positive
26-Sep-2022 05:26PM,974,Positive
26-Sep-2022 05:26PM,683,Positive
26-Sep-2022 05:26PM,1041,Positive
26-Sep-2022 05:26PM,194,Positive
26-Sep-2022 05:26PM,201,Positive
26-Sep-2022 05:26PM,841,Neutral
26-Sep-2022 05:26PM,33,Neutral
26-Sep-2022 05:26PM,795,Positive
26-Sep-2022 05:26PM,938,Positive
26-Sep-2022 05:25PM,180,Positive
26-Sep-2022 05:25PM,414,Positive
26-Sep-2022 05:25PM,986,Positive
26-Sep-2022 05:25PM,1217,Positive
26-Sep-2022 05:25PM,105,Positive
26-Sep-2022 05:25PM,111,Neutral
26-Sep-2022 05:25PM,248,Neutral
26-Sep-2022 05:25PM,122,Neutral
26-Sep-2022 05:25PM,575,Positive
26-Sep-2022 05:25PM,361,Positive
26-Sep-2022 05:24PM,0,Negative
26-Sep-2022 05:15PM,44438,Neutral
26-Sep-2022 05:11PM,296,Positive
26-Sep-2022 05:10PM,0,Negative
26-Sep-2022 05:09PM,1147,Neutral
26-Sep-2022 05:09PM,2319,Neutral
26-Sep-2022 05:09PM,448,Positive
26-Sep-2022 05:08PM,112,Neutral
26-Sep-2022 05:08PM,132,Positive
26-Sep-2022 05:07PM,2455,Positive
26-Sep-2022 05:06PM,601,Neutral
26-Sep-2022 05:06PM,1510,Neutral
26-Sep-2022 05:05PM,1164,Positive
26-Sep-2022 05:05PM,2166,Positive
26-Sep-2022 05:05PM,1024,Positive
26-Sep-2022 05:04PM,381,Neutral
26-Sep-2022 05:03PM,131,Positive
26-Sep-2022 05:03PM,3326,Positive
26-Sep-2022 05:03PM,729,Positive
26-Sep-2022 05:03PM,117,Positive
26-Sep-2022 05:02PM,670,Positive
26-Sep-2022 05:02PM,2263,Positive
26-Sep-2022 05:02PM,630,Positive
26-Sep-2022 05:02PM,263,Neutral
26-Sep-2022 05:02PM,660,Positive
26-Sep-2022 05:02PM,1193,Positive
26-Sep-2022 05:01PM,1208,Neutral
26-Sep-2022 05:01PM,143,Neutral
26-Sep-2022 05:01PM,699,Positive
26-Sep-2022 05:01PM,654,Positive
26-Sep-2022 05:01PM,15989,Positive
26-Sep-2022 05:01PM,3019,Positive
26-Sep-2022 05:01PM,1034,Positive
26-Sep-2022 05:01PM,1000,Positive
26-Sep-2022 05:01PM,889,Positive
26-Sep-2022 05:01PM,15989,Positive
26-Sep-2022 05:01PM,18639,Negative
26-Sep-2022 05:01PM,208,Neutral
26-Sep-2022 05:01PM,398,Positive
26-Sep-2022 05:01PM,1176,Negative
26-Sep-2022 05:01PM,1926,Positive
26-Sep-2022 05:01PM,3161,Neutral
26-Sep-2022 05:00PM,901,Positive
26-Sep-2022 05:00PM,456,Neutral
26-Sep-2022 05:00PM,838,Negative
26-Sep-2022 05:00PM,663,Positive
26-Sep-2022 05:00PM,522,Positive
26-Sep-2022 05:00PM,1924,Neutral
26-Sep-2022 05:00PM,662,Positive
26-Sep-2022 05:00PM,871,Positive
26-Sep-2022 05:00PM,940,Positive
26-Sep-2022 05:00PM,7743,Positive
26-Sep-2022 05:00PM,705,Positive
26-Sep-2022 04:59PM,2417,Positive
26-Sep-2022 04:59PM,1211,Neutral
26-Sep-2022 04:53PM,1,Positive
26-Sep-2022 04:51PM,2384,Negative
26-Sep-2022 04:17PM,559,Neutral
26-Sep-2022 04:15PM,29189720,Negative
26-Sep-2022 04:13PM,793669,Neutral
26-Sep-2022 04:11PM,13,Negative
26-Sep-2022 04:04PM,14,Positive
26-Sep-2022 03:52PM,525853,Neutral
26-Sep-2022 03:50PM,97729,Positive
26-Sep-2022 03:48PM,0,Neutral
26-Sep-2022 03:47PM,80,Positive
26-Sep-2022 03:47PM,14,Neutral
26-Sep-2022 03:42PM,1786,Neutral
26-Sep-2022 03:38PM,9307,Neutral
26-Sep-2022 03:38PM,51862,Neutral
26-Sep-2022 03:37PM,39,Positive
26-Sep-2022 03:34PM,431289,Neutral
26-Sep-2022 03:34PM,4692735,Neutral
